Bands	Reflectance
1487.0	0.502
1488.0	0.5056
1489.0	0.5093
1490.0	0.513
1491.0	0.5167
1492.0	0.5204
1493.0	0.5241
1494.0	0.5278
1495.0	0.5316
1496.0	0.5353
1497.0	0.539
1498.0	0.5426
1499.0	0.5462
1500.0	0.5499
1501.0	0.5535
1502.0	0.5572
1503.0	0.5608
1504.0	0.5643
1505.0	0.5679
1506.0	0.5713
1507.0	0.5747
1508.0	0.5782
1509.0	0.5816
1510.0	0.585
1511.0	0.5884
1512.0	0.5916
1513.0	0.5948
1514.0	0.598
1515.0	0.6011
1516.0	0.6043
1517.0	0.6075
1518.0	0.6105
1519.0	0.6135
1520.0	0.6164
1521.0	0.6192
1522.0	0.622
1523.0	0.6247
1524.0	0.6274
1525.0	0.6301
1526.0	0.6327
1527.0	0.6352
1528.0	0.6378
1529.0	0.6401
1530.0	0.6424
1531.0	0.6447
1532.0	0.6469
1533.0	0.6492
1534.0	0.6514
1535.0	0.6536
1536.0	0.6557
1537.0	0.6578
1538.0	0.6598
1539.0	0.6618
1540.0	0.6637
1541.0	0.6656
1542.0	0.6675
1543.0	0.6694
1544.0	0.6712
1545.0	0.673
1546.0	0.6746
1547.0	0.6763
1548.0	0.6779
1549.0	0.6795
1550.0	0.681
1551.0	0.6825
1552.0	0.6839
1553.0	0.6854
1554.0	0.6867
1555.0	0.6881
1556.0	0.6894
1557.0	0.6907
1558.0	0.6919
1559.0	0.6931
1560.0	0.6943
1561.0	0.6953
1562.0	0.6964
1563.0	0.6975
1564.0	0.6985
1565.0	0.6996
1566.0	0.7006
1567.0	0.7015
1568.0	0.7024
1569.0	0.7033
1570.0	0.7042
1571.0	0.7051
1572.0	0.7061
1573.0	0.7071
1574.0	0.708
1575.0	0.7087
1576.0	0.7095
1577.0	0.7103
1578.0	0.7111
1579.0	0.7119
1580.0	0.7127
1581.0	0.7134
1582.0	0.7142
1583.0	0.7149
1584.0	0.7157
1585.0	0.7164
1586.0	0.7171
1587.0	0.7179
1588.0	0.7187
1589.0	0.7194
1590.0	0.7201
1591.0	0.7208
1592.0	0.7215
1593.0	0.7222
1594.0	0.7228
1595.0	0.7235
1596.0	0.7241
1597.0	0.7247
1598.0	0.7253
1599.0	0.7259
1600.0	0.7265
1601.0	0.7271
1602.0	0.7276
1603.0	0.7281
1604.0	0.7287
1605.0	0.7291
1606.0	0.7295
1607.0	0.7299
1608.0	0.7303
1609.0	0.7306
1610.0	0.7309
1611.0	0.7312
1612.0	0.7314
1613.0	0.7316
1614.0	0.7317
1615.0	0.7319
1616.0	0.7318
1617.0	0.7318
1618.0	0.7318
1619.0	0.7317
1620.0	0.7316
1621.0	0.7315
1622.0	0.7312
1623.0	0.731
1624.0	0.7308
1625.0	0.7306
1626.0	0.7302
1627.0	0.7298
1628.0	0.7294
1629.0	0.7288
1630.0	0.7283
1631.0	0.7278
1632.0	0.7272
1633.0	0.7265
1634.0	0.7258
1635.0	0.7251
1636.0	0.7244
1637.0	0.7236
1638.0	0.7227
1639.0	0.7219
1640.0	0.7208
1641.0	0.7197
1642.0	0.7186
1643.0	0.7174
1644.0	0.7162
1645.0	0.7149
1646.0	0.7134
1647.0	0.712
1648.0	0.7104
1649.0	0.7089
1650.0	0.7072
1651.0	0.7055
1652.0	0.7036
1653.0	0.7016
1654.0	0.6997
1655.0	0.6976
1656.0	0.6955
1657.0	0.6932
1658.0	0.6908
1659.0	0.6883
1660.0	0.6857
1661.0	0.6831
1662.0	0.6804
1663.0	0.6778
1664.0	0.6751
1665.0	0.6724
1666.0	0.6697
1667.0	0.6671
1668.0	0.6646
1669.0	0.662
1670.0	0.6594
1671.0	0.6569
1672.0	0.6544
1673.0	0.6519
1674.0	0.6493
1675.0	0.6468
1676.0	0.6443
1677.0	0.6416
1678.0	0.639
1679.0	0.6363
1680.0	0.6335
1681.0	0.6306
1682.0	0.6277
1683.0	0.6247
1684.0	0.6216
1685.0	0.6185
1686.0	0.6154
1687.0	0.6123
1688.0	0.6092
1689.0	0.6062
1690.0	0.6031
1691.0	0.6
1692.0	0.597
1693.0	0.594
1694.0	0.5911
1695.0	0.5881
1696.0	0.5852
1697.0	0.5822
1698.0	0.5793
1699.0	0.5765
1700.0	0.5736
1701.0	0.5708
1702.0	0.5681
1703.0	0.5654
1704.0	0.5627
1705.0	0.5601
1706.0	0.5574
1707.0	0.5548
1708.0	0.5521
1709.0	0.5494
1710.0	0.5468
1711.0	0.5441
1712.0	0.5415
1713.0	0.5388
1714.0	0.5362
1715.0	0.5337
1716.0	0.531
1717.0	0.5285
1718.0	0.526
1719.0	0.5235
1720.0	0.5211
1721.0	0.5186
1722.0	0.5163
1723.0	0.514
1724.0	0.5119
1725.0	0.5099
1726.0	0.5079
1727.0	0.5059
1728.0	0.5041
1729.0	0.5024
1730.0	0.5006
1731.0	0.499
1732.0	0.4973
1733.0	0.4957
1734.0	0.4941
1735.0	0.4925
1736.0	0.4908
1737.0	0.489
1738.0	0.4872
1739.0	0.4854
1740.0	0.4834
1741.0	0.4814
1742.0	0.4793
1743.0	0.4772
1744.0	0.475
1745.0	0.4727
1746.0	0.4704
1747.0	0.4681
1748.0	0.4657
1749.0	0.4633
1750.0	0.4608
1751.0	0.4584
1752.0	0.4559
1753.0	0.4535
1754.0	0.4511
1755.0	0.4487
1756.0	0.4463
1757.0	0.4439
1758.0	0.4417
1759.0	0.4394
1760.0	0.4371
1761.0	0.435
1762.0	0.4329
1763.0	0.4307
1764.0	0.4287
1765.0	0.4266
1766.0	0.4245
1767.0	0.4225
1768.0	0.4205
1769.0	0.4186
1770.0	0.4166
1771.0	0.4147
1772.0	0.4128
1773.0	0.4109
1774.0	0.409
1775.0	0.4071
1776.0	0.4052
1777.0	0.4033
1778.0	0.4014
1779.0	0.3995
1780.0	0.3976
1781.0	0.3958
1782.0	0.394
1783.0	0.3921
1784.0	0.3902
1785.0	0.3883
1786.0	0.3864
1787.0	0.3845
1788.0	0.3827
1789.0	0.3808
1790.0	0.3789
1791.0	0.3769
1792.0	0.375
1793.0	0.3731
1794.0	0.3712
1795.0	0.3692
1796.0	0.3672
1797.0	0.3651
1798.0	0.363
1799.0	0.361
1800.0	0.3589
1801.0	0.3569
1802.0	0.3548
1803.0	0.3526
1804.0	0.3504
1805.0	0.3481
1806.0	0.3458
