Bands	Reflectance
1718.0	1.2099
1719.0	1.2002
1720.0	1.1906
1721.0	1.1806
1722.0	1.1707
1723.0	1.1604
1724.0	1.1504
1725.0	1.1408
1726.0	1.1311
1727.0	1.1215
1728.0	1.1119
1729.0	1.1021
1730.0	1.0925
1731.0	1.0826
1732.0	1.0734
1733.0	1.0644
1734.0	1.0562
1735.0	1.0489
1736.0	1.0419
1737.0	1.0357
1738.0	1.0295
1739.0	1.0238
1740.0	1.018
1741.0	1.0122
1742.0	1.0068
1743.0	1.0019
1744.0	0.9966
1745.0	0.9913
1746.0	0.9861
1747.0	0.9806
1748.0	0.9758
1749.0	0.9721
1750.0	0.9673
1751.0	0.9626
1752.0	0.9565
1753.0	0.9493
1754.0	0.9421
1755.0	0.9343
1756.0	0.926
1757.0	0.9175
1758.0	0.907
1759.0	0.8964
1760.0	0.8861
1761.0	0.8755
1762.0	0.8661
1763.0	0.8565
1764.0	0.8467
1765.0	0.8373
1766.0	0.8289
1767.0	0.8194
1768.0	0.8103
1769.0	0.7996
1770.0	0.7872
1771.0	0.7747
1772.0	0.7615
1773.0	0.7477
1774.0	0.7334
1775.0	0.719
1776.0	0.7036
1777.0	0.6895
1778.0	0.6757
1779.0	0.663
1780.0	0.6512
1781.0	0.6397
1782.0	0.6293
1783.0	0.6181
1784.0	0.6072
1785.0	0.5956
1786.0	0.5838
1787.0	0.5709
1788.0	0.5581
1789.0	0.5424
1790.0	0.5253
1791.0	0.5058
1792.0	0.4852
1793.0	0.4629
1794.0	0.4403
1795.0	0.4168
1796.0	0.3924
1797.0	0.3687
1798.0	0.3454
1799.0	0.3222
1800.0	0.3004
1801.0	0.2801
1802.0	0.2621
1803.0	0.2473
1804.0	0.2327
1805.0	0.2196
1806.0	0.2067
1807.0	0.1946
1808.0	0.1826
1809.0	0.1713
1810.0	0.16
1811.0	0.1491
1812.0	0.1379
1813.0	0.1259
1814.0	0.1156
1815.0	0.1054
1816.0	0.097
1817.0	0.0911
1818.0	0.0845
1819.0	0.0783
1820.0	0.0731
1821.0	0.0671
1822.0	0.0622
1823.0	0.0581
1824.0	0.0527
